0
0
0
1
1
1
0
4
0
1
1
0
1
3
2
0
1
4
1
1
0
1
3
0
1
3
3
1
0
0
0
3
2
0
5
1
0
1
0
3
3
0
0
0
1
1
1
2
0
1
0
5
0
1
0
1
3
1
1
2
1
0
2
2
1
2
2
1
1
2
0
0
0
1
0
0
0
1
0
0
4
1
0
0
2
2
0
5
2
2
1
1
2
1
2
0
0
1
4
0
2
2
0
0
1
0
1
1
0
1
1
1
2
1
3
1
1
2
0
1
1
2
0
1
0
0
0
2
0
1
2
1
1
0
1
0
4
1
0
2
1
1
1
0
4
0
2
1
1
0
1
4
2
0
0
1
2
1
3
1
2
0
0
1
3
1
0
3
2
2
4
5
3
1
0
2
2
2
0
0
3
1
2
1
0
2
1
3
0
6
1
1
2
2
4
0
2
0
0
4
2
2
1
4
1
3
2
5
3
0
1
2
5
3
0
0
2
1
2
6
2
4
0
1
3
2
2
4
1
5
2
0
3
3
2
4
4
1
2
4
4
4
2
0
1
6
1
1
3
1
7
3
3
7
5
8
2
4
8
8
4
2
4
5
7
6
3
2
2
3
5
4
1
9
1
4
7
5
5
3
4
8
2
8
5
5
4
6
4
8
7
5
5
2
5
7
8
10
3
2
6
5
3
8
4
10
13
5
4
5
10
3
5
7
5
2
4
7
9
6
3
1
8
3
2
9
2
2
13
4
3
6
3
10
4
6
7
12
9
11
7
8
11
11
5
3
8
14
15
11
9
6
10
2
10
12
25
10
4
15
22
8
13
13
8
13
7
12
17
22
13
8
13
18
16
11
8
8
18
15
13
18
18
15
13
10
14
13
7
18
11
19
12
16
10
17
22
12
34
16
24
23
21
23
20
27
17
24
19
25
21
29
18
28
25
19
31
13
21
17
30
26
26
30
26
24
21
29
32
31
29
20
32
31
21
23
23
26
20
24
24
17
22
20
27
30
29
34
29
18
13
33
18
29
29
23
20
38
21
37
27
26
38
29
23
25
37
19
30
22
35
33
33
33
41
19
23
38
31
28
37
25
25
35
31
30
25
37
35
31
25
42
33
34
23
22
16
35
34
28
34
27
25
30
25
27
26
27
38
18
33
33
36
27
19
28
29
26
41
33
28
28
18
24
33
29
40
29
33
35
38
22
35
23
33
35
32
31
17
32
26
43
27
26
27
29
33
37
29
35
27
37
32
29
43
35
30
38
27
31
40
38
31
34
25
37
33
32
30
36
33
37
35
25
26
39
33
26
47
28
36
48
44
38
38
33
37
32
37
37
45
36
27
34
40
33
36
40
39
36
33
38
36
28
37
37
36
38
40
32
27
45
36
39
31
39
39
31
31
43
45
37
35
41
26
30
23
40
28
40
41
