0.0,2.197224617,2.19722460315e-06,0.15000000596
0.000771295589026,2.19739985466,3.17773060488e-06,0.0500000007451
0.000815294650708,2.19756007195,8.30856879475e-06,0.0500000007451
0.000694757391985,2.19766306877,1.60522758961e-05,0.10000000149
0.000655615949083,2.19961857796,0.00238190195523,0.10000000149
0.000634526924648,2.18083453178,0.000210174228414,0.300000011921
0.000556911611414,2.20176935196,0.000131854743813,0.10000000149
0.000528296340144,2.19189119339,0.000405424128985,0.15000000596
0.000544200022751,2.19787049294,0.00119436520617,0.10000000149
0.00056204405914,2.2096555233,0.000588684168179,0.15000000596
0.000580442495204,2.17928385735,0.000408641790273,0.20000000298
0.000573059394885,2.18710565567,0.000241627101786,0.20000000298
0.000562301779181,2.18393206596,0.000166347352206,0.15000000596
0.000543254578842,2.19957518578,0.000428754021414,0.10000000149
0.000517895596311,2.19854903221,0.000176811532583,0.0500000007451
0.000509360344268,2.19806027412,0.00257082935423,0.15000000596
0.00049590385603,2.19716453552,5.64893307455e-05,0.10000000149
0.000487289500593,2.19066047668,2.76939190371e-05,0.15000000596
0.000476450325063,2.20296478271,4.30076070188e-05,0.0500000007451
0.000453694988175,2.19375181198,5.32378471689e-05,0.15000000596
0.000433085928439,2.19534564018,3.85422354157e-05,0.300000011921
0.000436557371785,2.19760394096,0.00207373569719,0.10000000149
0.000430690585099,2.2001247406,0.00212332280353,0.0500000007451
0.000423860176814,2.19732451439,0.000130336644361,0.0500000007451
0.000410578464866,2.19380831718,8.66813134053e-05,0.0500000007451
0.000402264887181,2.19457101822,3.96610739699e-05,0.10000000149
0.000409987018879,2.19473147392,1.93456089619e-05,0.20000000298
0.00042872202335,2.19383502007,0.00238185678609,0.25
0.000425749486875,2.18972396851,4.74271473649e-05,0.20000000298
0.000428886807934,2.19849467278,5.39764623682e-05,0.0
0.000423639825616,2.19688868523,6.80026132613e-05,0.10000000149
0.000411202260921,2.1956756115,1.79872822628e-05,0.20000000298
0.000408143949567,2.19915175438,1.41035425258e-05,0.0500000007451
0.000415787947965,2.18974161148,2.26812990149e-05,0.25
0.000404216692492,2.19866347313,2.16214157263e-05,0.10000000149
0.000401141649378,2.19757914543,1.9797909772e-05,0.15000000596
0.000407383473066,2.2013092041,2.07890443562e-05,0.0
0.000420271897182,2.19720721245,0.00208473578095,0.0500000007451
0.000416819721987,2.19344854355,5.0871331041e-05,0.15000000596
0.000407015217004,2.19285655022,4.68916514365e-05,0.25
0.000409117521044,2.19874596596,3.00632309518e-05,0.10000000149
0.000399909352407,2.19826459885,2.25338735618e-05,0.10000000149
0.000398197567759,2.19694280624,1.81105133379e-05,0.0500000007451
0.000396573345688,2.19549870491,1.56133664859e-05,0.20000000298
0.000387863521386,2.19368028641,1.22041910799e-05,0.25
0.000379471392878,2.19414043427,1.86688557733e-05,0.25
0.000399441433945,2.19777655602,1.47034770634e-05,0.10000000149
